,Date,product,Price,Cost,profit,category,QTY
248,4/18/22,Hills & Clouds Graphic Series T-Shirt [Aham Bramasmi (Skull)] {Light Blue} For Men - L,749,439.2,309.8,pant,1
249,4/18/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (M),849,439.2,409.8,pant,1
250,4/18/22,Hills & Clouds V Neck T-Shirt For Women (Black) S,549,439.2,109.8,pant,1
251,4/18/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) M,849,439.2,409.8,pant,1
252,4/18/22,Hills And Clouds Signature Polo T-Shirt For Men (Red) (XL),949,439.2,509.8,pant,1
253,4/18/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,849,439.2,409.8,pant,1
254,4/18/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) XL,849,439.2,409.8,pant,1
255,4/18/22,Hills & Clouds Crew Neck T-shirt for Ladies (Red) M,549,439.2,109.8,pant,1
256,4/17/22,Hills & Clouds Collar Polo T-Shirt For Men (Space Grey) XL,849,439.2,409.8,pant,1
257,4/17/22,Hills & Clouds Space Guitar T-shirt (Grey/White) For Men XL,1140,439.2,700.8,pant,1
258,4/17/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) M,849,439.2,409.8,pant,1
259,4/17/22,Hills & Clouds Signature Joggers (Black) M,1699,439.2,1259.8,pant,1
260,4/17/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) L,849,439.2,409.8,pant,1
261,4/17/22,Hills & Clouds Signature Joggers (Black) M,1699,439.2,1259.8,pant,1
262,4/17/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,849,439.2,409.8,pant,1
263,4/17/22,Hills And Clouds Signature Polo T-Shirt For Men (Red) (M),949,439.2,509.8,pant,1
264,4/17/22,Hills & Clouds Echo Series T-Shirt (True Nepal) (Green) For Men L,759,439.2,319.8,pant,1
265,4/17/22,Hills & Clouds Classic Light Weight Joggers (Olive Green) L,1235,439.2,795.8,pant,1
266,4/17/22,Hills & Clouds Echo Series T-Shirt (Life Is Beautiful) (Light Blue) For Men - L,749,439.2,309.8,pant,1
267,4/17/22,Hills & Clouds Crew Neck T-shirt for Ladies (Blue) L,549,439.2,109.8,pant,1
268,4/17/22,Hills & Clouds V Neck T-Shirt For Women (Turquoise) L,549,439.2,109.8,pant,1
269,4/17/22,Hills & Clouds Crew Neck T-shirt for Ladies (Red) L,549,439.2,109.8,pant,1
270,4/17/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (M),849,439.2,409.8,pant,1
271,4/17/22,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (M),849,439.2,409.8,pant,1
272,4/17/22,Hills & Clouds Graphic Series T-Shirt (Monkey Mask) (Green) For Men XL,759,439.2,319.8,pant,1
273,4/17/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,849,439.2,409.8,pant,1
274,4/17/22,Hills & Clouds Space Guitar T-shirt (Black/White) For Men L,1200,439.2,760.8,pant,1
275,4/17/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) XL,849,439.2,409.8,pant,1
276,4/17/22,Hills & Clouds Signature Sports T-shirt (Blue with White Stripe) For Men M,849,439.2,409.8,pant,1
277,4/17/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
278,4/17/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) L,849,439.2,409.8,pant,1
279,4/17/22,Hills & Clouds Crew Neck T-shirt for Ladies (White) XL,549,439.2,109.8,pant,1
280,4/17/22,Hills & Clouds Crew Neck T-shirt for Ladies (Red) L,549,439.2,109.8,pant,1
281,4/17/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) L,849,439.2,409.8,pant,1
282,4/17/22,Hills & Clouds V Neck T-Shirt For Women (Black) L,549,439.2,109.8,pant,1
283,4/17/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) L,849,439.2,409.8,pant,1
284,4/17/22,Hills & Clouds Signature Sweatshirt and Joggers Set (Black) XL,3078,439.2,2638.8,pant,1
285,4/17/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,849,439.2,409.8,pant,1
286,4/17/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) XL,849,439.2,409.8,pant,1
287,4/17/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
288,4/16/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
289,4/16/22,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (M),849,439.2,409.8,pant,1
290,4/16/22,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Black) M,759,439.2,319.8,pant,1
291,4/16/22,Hills & Clouds Two Toned Light Weight High Neck Zip Jacket (Black) L,1500,439.2,1060.8,pant,1
292,4/16/22,Hills & Clouds Signature Sweatshirt (Black) L,1699,439.2,1259.8,pant,1
293,4/16/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,849,439.2,409.8,pant,1
294,4/16/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
295,4/16/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,439.2,409.8,pant,1
296,4/16/22,Hills & Clouds Signature Sports T-shirt (White with Blue Stripe) For Men L,849,439.2,409.8,pant,1
297,4/16/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) M,849,439.2,409.8,pant,1
298,4/16/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
299,4/16/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) M,849,439.2,409.8,pant,1
300,4/16/22,Hills & Clouds Collar Polo T-Shirt For Men (Royal Blue) M,849,439.2,409.8,pant,1
301,4/16/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
302,4/16/22,Hills & Clouds Graphic Series T-Shirt (Guitar) (White) For Men L,759,439.2,319.8,pant,1
303,4/16/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XXL,849,439.2,409.8,pant,1
304,4/16/22,Hills And Clouds Signature Polo T-Shirt(Black) For Men XXL,949,439.2,509.8,pant,1
305,4/16/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
306,4/16/22,Hills & Clouds Echo Series T-shirt (ENOUGH IS ENOUGH) (Green) For Men M,649,439.2,209.8,pant,1
307,4/16/22,Hills & Clouds Graphic Series T-Shirt (Monkey Mask) (Green) For Men L,759,439.2,319.8,pant,1
308,4/16/22,Hills & Clouds Echo Series T-Shirt (Life Is Beautiful) (Light Blue) For Men - L,749,439.2,309.8,pant,1
309,4/16/22,Hills & Clouds Casual Dotted Joggers (Grey) XXL,1399,439.2,959.8,pant,1
310,4/16/22,Hills & Clouds Casual Dotted Joggers (Grey) XXL,1399,439.2,959.8,pant,1
311,4/15/22,Hills & Clouds Echo Series T-Shirt (Sanity) (Green) For Men M,759,439.2,319.8,pant,1
312,4/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) L,849,439.2,409.8,pant,1
313,4/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (M),849,439.2,409.8,pant,1
314,4/15/22,Hills & Clouds V Neck T-Shirt For Women (Black) L,549,439.2,109.8,pant,1
315,4/15/22,Hills & Clouds V Neck T-Shirt For Women (Black) L,549,439.2,109.8,pant,1
316,4/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) L,849,439.2,409.8,pant,1
317,4/15/22,Hills & Clouds Signature Sports T-shirt (Green with White Stripe) For Men M,1140,439.2,700.8,pant,1
318,4/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) L,849,439.2,409.8,pant,1
319,4/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Space Grey) L,849,439.2,409.8,pant,1
320,4/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,849,439.2,409.8,pant,1
321,4/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) L,849,439.2,409.8,pant,1
322,4/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Space Grey) M,849,439.2,409.8,pant,1
323,4/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) M,849,439.2,409.8,pant,1
324,4/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,849,439.2,409.8,pant,1
325,4/15/22,Hills & Clouds V Neck T-Shirt For Women (Turquoise) XL,549,439.2,109.8,pant,1
326,4/15/22,Hills & Clouds V Neck T-Shirt For Women (Peach) XXL,549,439.2,109.8,pant,1
327,4/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,849,439.2,409.8,pant,1
328,4/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XXL,849,439.2,409.8,pant,1
329,4/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,849,439.2,409.8,pant,1
330,4/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (M),849,439.2,409.8,pant,1
331,4/15/22,Hills & Clouds Crew Neck T-shirt for Ladies (Red) M,549,439.2,109.8,pant,1
332,4/14/22,Hills & Clouds Signature Sweatshirt and Joggers Set (Navy Blue) L,3078,439.2,2638.8,pant,1
333,4/14/22,Hills And Clouds Signature Polo T-Shirt(Black) For Men M,949,439.2,509.8,pant,1
334,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) M,849,439.2,409.8,pant,1
335,4/14/22,Hills & Clouds V Neck T-Shirt For Women (Black) M,549,439.2,109.8,pant,1
336,4/14/22,Hills & Clouds V Neck T-Shirt For Women (Black) M,549,439.2,109.8,pant,1
337,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) XL,849,439.2,409.8,pant,1
338,4/14/22,Hills & Clouds V Neck T-Shirt For Women (Black) M,549,439.2,109.8,pant,1
339,4/14/22,Hills & Clouds V Neck T-Shirt For Women (Black) M,549,439.2,109.8,pant,1
340,4/14/22,Hills & Clouds Graphic Series T-Shirt (Guitar) (White) For Men L,759,439.2,319.8,pant,1
341,4/14/22,Hills & Clouds V Neck T-Shirt For Women (Grey) S,549,439.2,109.8,pant,1
342,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) M,849,439.2,409.8,pant,1
343,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XXL,849,439.2,409.8,pant,1
344,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
345,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) L,849,439.2,409.8,pant,1
346,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,439.2,409.8,pant,1
347,4/14/22,Hills & Clouds Signature Sweatshirt and Joggers Set (Black) L,3078,439.2,2638.8,pant,1
348,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) M,849,439.2,409.8,pant,1
349,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
350,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
351,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
352,4/14/22,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Green) XXL,759,439.2,319.8,pant,1
353,4/14/22,Hills And Clouds Signature Polo T-Shirt For Men (Red) (XXL),949,439.2,509.8,pant,1
354,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (M),849,439.2,409.8,pant,1
355,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,439.2,409.8,pant,1
356,4/14/22,Hills And Clouds Signature Polo T-Shirt For Men (Red) (XXL),949,439.2,509.8,pant,1
357,4/14/22,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Green) XXL,759,439.2,319.8,pant,1
358,4/14/22,Hills & Clouds Crew Neck T-shirt for Ladies (Red) M,549,439.2,109.8,pant,1
359,4/14/22,Hills & Clouds V Neck T-Shirt For Women (Turquoise) L,549,439.2,109.8,pant,1
360,4/14/22,Hills & Clouds Echo Series T-Shirt (Life Is Beautiful) (Light Blue) For Men - M,749,439.2,309.8,pant,1
361,4/14/22,Hills & Clouds Echo Series T-shirt (ENOUGH IS ENOUGH) (Green) For Men M,649,439.2,209.8,pant,1
362,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Space Grey) L,849,439.2,409.8,pant,1
363,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) L,849,439.2,409.8,pant,1
364,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) L,849,439.2,409.8,pant,1
365,4/14/22,Hills & Clouds Signature Sweatshirt (Navy Blue) XL,1699,439.2,1259.8,pant,1
366,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,439.2,409.8,pant,1
367,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XXL,849,439.2,409.8,pant,1
368,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,439.2,409.8,pant,1
369,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,439.2,409.8,pant,1
370,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XXL,849,439.2,409.8,pant,1
371,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (M),849,439.2,409.8,pant,1
372,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
373,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) M,849,439.2,409.8,pant,1
374,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,849,439.2,409.8,pant,1
375,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XXL,849,439.2,409.8,pant,1
376,4/14/22,Hills & Clouds Collar Block Half Zip Sweatshirt (Dark Green/Grey),1600,439.2,1160.8,pant,1
377,4/14/22,Hills & Clouds Collar Block Half Zip Sweatshirt (Dark Green/Grey),1600,439.2,1160.8,pant,1
378,4/14/22,Hills & Clouds Signature Joggers (Black) L,1699,439.2,1259.8,pant,1
379,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,849,439.2,409.8,pant,1
380,4/14/22,Hills & Clouds Echo Series T-Shirt (True Nepal) (White) For Men L,759,439.2,319.8,pant,1
381,4/14/22,Hills & Clouds Casual Dotted Joggers (Grey) XXL,1399,439.2,959.8,pant,1
382,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,849,439.2,409.8,pant,1
383,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,439.2,409.8,pant,1
384,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,849,439.2,409.8,pant,1
385,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,439.2,409.8,pant,1
386,4/14/22,Hills & Clouds Collar Polo T-Shirt For Men (White) L,849,439.2,409.8,pant,1
387,4/14/22,Hills & Clouds Signature Joggers (Black) XL,1699,439.2,1259.8,pant,1
388,4/14/22,Hills & Clouds Signature Joggers (Black) L,1699,439.2,1259.8,pant,1
389,4/14/22,Hills & Clouds Signature Joggers (Black) L,1699,439.2,1259.8,pant,1
390,4/14/22,Hills & Clouds Signature Joggers (Black) XL,1699,439.2,1259.8,pant,1
391,4/14/22,Hills & Clouds Signature Joggers (Black) XL,1699,439.2,1259.8,pant,1
392,4/14/22,Hills & Clouds Signature Joggers (Black) L,1699,439.2,1259.8,pant,1
393,4/13/22,Hills & Clouds Crew Neck T-shirt for Ladies (Red) M,549,439.2,109.8,pant,1
394,4/13/22,Hills & Clouds Round Neck T-Shirt For Women (Grey)S,549,439.2,109.8,pant,1
395,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) L,849,439.2,409.8,pant,1
396,4/13/22,Hills & Clouds Space Guitar T-shirt (Grey/Black) For Men L,1200,439.2,760.8,pant,1
397,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,849,439.2,409.8,pant,1
398,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
399,4/13/22,Hills & Clouds_ Echo Series T-Shirt (Sanity) (Black) For MenM,759,439.2,319.8,pant,1
400,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (M),849,439.2,409.8,pant,1
401,4/13/22,Hills & Clouds_ Echo Series T-Shirt (Sanity) (Black) For MenM,759,439.2,319.8,pant,1
402,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (M),849,439.2,409.8,pant,1
403,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,439.2,409.8,pant,1
404,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,849,439.2,409.8,pant,1
405,4/13/22,Hills & Clouds Space Guitar T-shirt (Grey/White) For Men M,1200,439.2,760.8,pant,1
406,4/13/22,Hills & Clouds Echo Series T-Shirt (Life Is Beautiful) (Light Blue) For Men - L,749,439.2,309.8,pant,1
407,4/13/22,Hills & Clouds Graphic Series Chill Vibes Hoodie (Black) M,1799,439.2,1359.8,pant,1
408,4/13/22,Hills & Clouds Signature Sports T-shirt (White with Blue Stripe) For Men M,1140,439.2,700.8,pant,1
409,4/13/22,Hills & Clouds Graphic Series T-Shirt (Monkey Mask) (Black) For Men M,759,439.2,319.8,pant,1
410,4/13/22,Hills & Clouds_Graphic Series T-shirt (Monkey Mask) (White) For Men M,759,439.2,319.8,pant,1
411,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) L,849,439.2,409.8,pant,1
412,4/13/22,Hills & Clouds Echo Series T-Shirt (Life Is Beautiful) (Navy Blue) For Men - M,749,439.2,309.8,pant,1
413,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) XL,849,439.2,409.8,pant,1
414,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Royal Blue) L,849,439.2,409.8,pant,1
415,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,439.2,409.8,pant,1
416,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,849,439.2,409.8,pant,1
417,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,849,439.2,409.8,pant,1
418,4/13/22,Hills And Clouds Signature Polo T-Shirt For Men (Red) (M),949,439.2,509.8,pant,1
419,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,849,439.2,409.8,pant,1
420,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,849,439.2,409.8,pant,1
421,4/13/22,Hills & Clouds Essential Series T-Shirt (Blue) For Men S,599,439.2,159.8,pant,1
422,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
423,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Space Grey) XXL,849,439.2,409.8,pant,1
424,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (XXL),849,439.2,409.8,pant,1
425,4/13/22,Hills & Clouds Signature Sports T-shirt (White with Blue Stripe) For Men M,1140,439.2,700.8,pant,1
426,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,849,439.2,409.8,pant,1
427,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XL,849,439.2,409.8,pant,1
428,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (XL),849,439.2,409.8,pant,1
429,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XXL,849,439.2,409.8,pant,1
430,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Royal Blue) L,849,439.2,409.8,pant,1
431,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Royal Blue) XL,849,439.2,409.8,pant,1
432,4/13/22,Hills & Clouds Graphic Series T-Shirt (Guitar) (White) For Men L,759,439.2,319.8,pant,1
433,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Space Grey) XL,849,439.2,409.8,pant,1
434,4/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XL,849,439.2,409.8,pant,1
435,4/12/22,Hills And Clouds Signature Polo T-Shirt For Men (Red) (XXL),949,439.2,509.8,pant,1
436,4/12/22,Hills And Clouds Signature Polo T-Shirt For Men (Red) (XXL),949,439.2,509.8,pant,1
437,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Space Grey) XL,849,439.2,409.8,pant,1
438,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) XL,849,439.2,409.8,pant,1
439,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) XL,849,439.2,409.8,pant,1
440,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,849,439.2,409.8,pant,1
441,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,849,439.2,409.8,pant,1
442,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) M,849,439.2,409.8,pant,1
443,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Space Grey) M,849,439.2,409.8,pant,1
444,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Royal Blue) L,849,439.2,409.8,pant,1
445,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XXL,849,439.2,409.8,pant,1
446,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XXL,849,439.2,409.8,pant,1
447,4/12/22,Hills & Clouds Graphic Series T-Shirt (Guitar) (White) For Men XXL,759,439.2,319.8,pant,1
448,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) L,849,439.2,409.8,pant,1
449,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,439.2,409.8,pant,1
450,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) L,849,439.2,409.8,pant,1
451,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Space Grey) XL,849,439.2,409.8,pant,1
452,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,849,439.2,409.8,pant,1
453,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) L,849,439.2,409.8,pant,1
454,4/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
455,4/12/22,Hills & Clouds V Neck T-Shirt For Women (Peach) M,549,439.2,109.8,pant,1
456,4/12/22,Hills & Clouds V Neck T-Shirt For Women (Turquoise) XXL,549,439.2,109.8,pant,1
457,4/11/22,Hills & Clouds Casual Dotted Joggers (Grey) M,1399,439.2,959.8,pant,1
458,4/11/22,Hills & Clouds Casual Dotted Joggers (Black) M,1399,439.2,959.8,pant,1
459,4/11/22,Hills & Clouds Signature Joggers (Navy Blue) L,1699,439.2,1259.8,pant,1
460,4/11/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) L,849,439.2,409.8,pant,1
461,4/11/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XXL,849,439.2,409.8,pant,1
462,4/11/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,439.2,409.8,pant,1
463,4/11/22,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (M),849,439.2,409.8,pant,1
464,4/11/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,439.2,409.8,pant,1
465,4/11/22,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Black) L,854,439.2,414.8,pant,1
466,4/11/22,Hills & Clouds V Neck T-Shirt For Women (Black) L,549,439.2,109.8,pant,1
467,4/11/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
468,4/11/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) M,849,439.2,409.8,pant,1
469,4/11/22,Hills & Clouds Echo Series T-Shirt (True Nepal) (Black) For Men Xl,899,439.2,459.8,pant,1
470,4/11/22,Hills & Clouds Echo Series T-Shirt (Life Is Beautiful) (Navy Blue) For Men - XL,899,439.2,459.8,pant,1
471,4/11/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
472,4/11/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) M,849,439.2,409.8,pant,1
473,4/11/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,439.2,409.8,pant,1
474,4/11/22,Hills & Clouds Casual Dotted Joggers (Black) M,1399,439.2,959.8,pant,1
475,4/11/22,Hills & Clouds Space Guitar T-shirt (Grey/White) For Men L,1200,439.2,760.8,pant,1
476,4/11/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (M),849,439.2,409.8,pant,1
477,4/11/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,439.2,409.8,pant,1
